"Banque","Type","Adresse","Longitude","Latitude"
"Credit Agricole","Coopérative","40 PLACE DE LA RÉPUBLIQUE  88410 MONTHUREUX-SUR-SAÔNE",5.968385,48.029957
"Credit Agricole","Coopérative","25 RUE DE L HÔTEL DE VILLE  88410 MONTHUREUX-SUR-SAÔNE",5.972544,48.030672
"Credit Agricole","Coopérative","10A RUE DE LA MAIRIE  67470 MOTHERN",8.153268,48.931476
"Credit Agricole","Coopérative","17 RUE DE L HÔTEL DE VILLE  88420 MOYENMOUTIER",6.911986,48.379485
"Credit Agricole","Coopérative","7 RUE DE L HÔTEL DE VILLE  88420 MOYENMOUTIER",6.91136,48.379364
"Credit Agricole","Coopérative","6 RUE DE DIDENHEIM  68200 MULHOUSE",7.31047,47.743579
"Credit Agricole","Coopérative","7 RUE DES BOUCHERS  68100 MULHOUSE",7.33715,47.74726
"Credit Agricole","Coopérative","38, RUE DE LA SINNE  68100 MULHOUSE",7.340165,47.745328
"Credit Agricole","Coopérative","7 RUE DES BOUCHERS  68100 MULHOUSE",7.33715,47.74726
"Credit Agricole","Coopérative","11 RUE DU GÉNÉRAL LECLERC  67450 MUNDOLSHEIM",7.71561,48.641881
"Credit Agricole","Coopérative","11 RUE DU GÉNÉRAL LECLERC  67450 MUNDOLSHEIM",7.71561,48.641881
"Credit Agricole","Coopérative","24 RUE DE LA RÉPUBLIQUE  68140 MUNSTER",7.138623,48.041008
"Credit Agricole","Coopérative","16 ROUTE DE COLMAR  68320 MUNTZENHEIM",7.469016,48.103124
"Credit Agricole","Coopérative","6 RUE DE BÂLE  68600 NEUF-BRISACH",7.530474,48.016592
"Credit Agricole","Coopérative","9 RUE JULES FERRY  88300 NEUFCHÂTEAU",5.693416,48.357034
"Credit Agricole","Coopérative","1 PLACE DU BUREAU CENTRAL  67110 NIEDERBRONN-LES-BAINS",7.642022,48.951033
"Credit Agricole","Coopérative","84 RUE D'ALSACE B.P. 19  88440 NOMEXY",6.387031,48.305349
"Credit Agricole","Coopérative","86 ROUTE DE SAVERNE  67205 OBERHAUSBERGEN",7.686994,48.605159
"Credit Agricole","Coopérative","3 PLACE DE L'ETOILE  67210 OBERNAI",7.479683,48.462014
"Credit Agricole","Coopérative","56 RUE CHARLES DE GAULLE  68370 ORBEY",7.158715,48.126373
"Credit Agricole","Coopérative","1 RUE DE SOULTZMATT  68500 ORSCHWIHR",7.232726,47.934398
"Credit Agricole","Coopérative","77, RUE DU GÉNÉRAL LECLERC  67540 OSTWALD",7.709061,48.548496
"Credit Agricole","Coopérative","69 RUE DU RHIN  68490 OTTMARSHEIM",7.507911,47.785944
"Credit Agricole","Coopérative","107 RUE DE RICHWILLER  68120 PFASTATT",7.296807,47.773318
