"Banque","Type","Longitude","Latitude"
"credit_mutuel","cooperative",4.874801,44.935602
"credit_mutuel","cooperative",4.89056,44.929158
"credit_mutuel","cooperative",4.904307,44.924396
"credit_mutuel","cooperative",4.622251,44.164399
"credit_mutuel","cooperative",4.829038,44.122467
"credit_mutuel","cooperative",4.415185,44.00041
"credit_mutuel","cooperative",4.782945,43.957169
"credit_mutuel","cooperative",4.621276,45.5312
"credit_mutuel","cooperative",4.874095,45.523883
"credit_mutuel","cooperative",4.894195,44.944376
"credit_mutuel","cooperative",4.912489,44.918666
"credit_mutuel","cooperative",5.015304,44.901244
"credit_mutuel","cooperative",5.048637,45.039186
"credit_mutuel","cooperative",5.052245,45.044197
"credit_mutuel","cooperative",5.050019,45.058109
"credit_mutuel","cooperative",5.07271,45.048029
"credit_mutuel","cooperative",4.808468,43.948727
"credit_mutuel","cooperative",4.802292,43.942785
"credit_mutuel","cooperative",4.858334,43.951736
"credit_mutuel","cooperative",4.944724,49.700882
"credit_mutuel","cooperative",5.189549,49.49229
"credit_mutuel","cooperative",4.699716,49.39765
"credit_mutuel","cooperative",5.601145,49.446189
"credit_mutuel","cooperative",4.824042,50.136667
"credit_mutuel","cooperative",5.764294,49.52281
"credit_mutuel","cooperative",5.778546,49.539431
"credit_mutuel","cooperative",5.767585,49.515394
"credit_mutuel","cooperative",5.784258,49.518563
"credit_mutuel","cooperative",5.80257,49.535625
"credit_mutuel","cooperative",5.385114,49.161912
"credit_mutuel","cooperative",5.789908,49.314497
"credit_mutuel","cooperative",4.380849,48.953447
"credit_mutuel","cooperative",1.608276,42.962613
"credit_mutuel","cooperative",1.611305,43.115925
"credit_mutuel","cooperative",1.140467,42.986266
"credit_mutuel","cooperative",1.47046,43.352785
"credit_mutuel","cooperative",1.225204,43.29735
"credit_mutuel","cooperative",1.953609,43.317757
"credit_mutuel","cooperative",1.71705,43.398795
"credit_mutuel","cooperative",2.216765,43.054813
"credit_mutuel","cooperative",1.400775,43.452568
"credit_mutuel","cooperative",1.326654,43.458565
"credit_mutuel","cooperative",1.327738,43.466848
"credit_mutuel","cooperative",1.496332,43.520616
"credit_mutuel","cooperative",2.307906,43.204175
"credit_mutuel","cooperative",1.535792,43.529943
"credit_mutuel","cooperative",2.003631,43.458435
"credit_mutuel","cooperative",1.407731,43.522698
"credit_mutuel","cooperative",1.534914,43.550479
"credit_mutuel","cooperative",1.325113,43.516218
"credit_mutuel","cooperative",1.473672,43.546668
"credit_mutuel","cooperative",2.352568,43.212615
"credit_mutuel","cooperative",2.374841,43.491477
"credit_mutuel","cooperative",1.343305,43.537466
"credit_mutuel","cooperative",1.484066,43.578672
"credit_mutuel","cooperative",0.724633,43.109293
"credit_mutuel","cooperative",1.230001,43.535984
"credit_mutuel","cooperative",0.383087,43.125436
"credit_mutuel","cooperative",1.294304,43.564621
"credit_mutuel","cooperative",1.344867,43.583932
"credit_mutuel","cooperative",4.142009,48.536957
"credit_mutuel","cooperative",4.049885,48.312184
"credit_mutuel","cooperative",4.074399,48.297909
"credit_mutuel","cooperative",4.080606,48.295161
"credit_mutuel","cooperative",4.059015,48.294178
"credit_mutuel","cooperative",4.076034,48.290126
"credit_mutuel","cooperative",4.059072,48.274604
"credit_mutuel","cooperative",3.726418,48.518389
"credit_mutuel","cooperative",4.527404,48.391752
"credit_mutuel","cooperative",4.584701,48.727007
"credit_mutuel","cooperative",4.361148,48.95552
"credit_mutuel","cooperative",4.376508,48.114353
"credit_mutuel","cooperative",4.705009,48.234433
"credit_mutuel","cooperative",4.948163,48.636712
"credit_mutuel","cooperative",3.301697,48.560656
"credit_mutuel","cooperative",3.728897,48.000771
"credit_mutuel","cooperative",5.141171,48.113727
"credit_mutuel","cooperative",4.575275,47.861898
"credit_mutuel","cooperative",5.333197,47.859507
"credit_mutuel","cooperative",3.972747,47.85807
"credit_mutuel","cooperative",5.160225,48.773826
"credit_mutuel","cooperative",4.335554,47.621341
"credit_mutuel","cooperative",5.692614,48.355621
"credit_mutuel","cooperative",3.800537,47.815008
"credit_mutuel","cooperative",4.458383,47.54307
"credit_mutuel","cooperative",3.513675,47.963798
"credit_mutuel","cooperative",3.282479,48.199285
"credit_mutuel","cooperative",3.27581,48.213937
"credit_mutuel","cooperative",3.395177,47.98031
"credit_mutuel","cooperative",3.012166,48.556828
"credit_mutuel","cooperative",2.957299,48.386017
"credit_mutuel","cooperative",3.294374,48.081678
"credit_mutuel","cooperative",2.78878,48.334071
