"Banque","Type","Longitude","Latitude"
"bnp_paribas","lucrative",4.353065,43.8292
"bnp_paribas","lucrative",4.363462,43.822721
"bnp_paribas","lucrative",4.345325,43.837796
"bnp_paribas","lucrative",4.079288,43.780668
"bnp_paribas","lucrative",4.417713,44.011281
"bnp_paribas","lucrative",1.469336,43.353007
"bnp_paribas","lucrative",0.591804,42.789517
"bnp_paribas","lucrative",1.49581,43.60988
"bnp_paribas","lucrative",1.39743,43.634455
"bnp_paribas","lucrative",1.415207,43.729346
"bnp_paribas","lucrative",1.498204,43.516788
"bnp_paribas","lucrative",1.339324,43.607973
"bnp_paribas","lucrative",1.306285,43.660363
"bnp_paribas","lucrative",1.344395,43.537202
"bnp_paribas","lucrative",1.230004,43.535988
"bnp_paribas","lucrative",1.388734,43.840751
"bnp_paribas","lucrative",1.294372,43.770636
"bnp_paribas","lucrative",1.472353,43.644874
"bnp_paribas","lucrative",1.523306,43.540723
"bnp_paribas","lucrative",1.3258,43.460728
"bnp_paribas","lucrative",1.283509,43.617908
"bnp_paribas","lucrative",1.295102,43.564953
"bnp_paribas","lucrative",1.407599,43.53222
"bnp_paribas","lucrative",1.526412,43.585592
"bnp_paribas","lucrative",2.00379,43.459214
"bnp_paribas","lucrative",1.42307,43.679062
"bnp_paribas","lucrative",0.723405,43.108249
"bnp_paribas","lucrative",1.505709,43.665208
"bnp_paribas","lucrative",1.532795,43.553522
"bnp_paribas","lucrative",1.468294,43.553634
"bnp_paribas","lucrative",1.419005,43.595572
"bnp_paribas","lucrative",1.434351,43.626916
"bnp_paribas","lucrative",1.455575,43.618302
"bnp_paribas","lucrative",1.46298,43.600696
"bnp_paribas","lucrative",1.433223,43.609667
"bnp_paribas","lucrative",1.424961,43.581215
"bnp_paribas","lucrative",1.443063,43.600145
"bnp_paribas","lucrative",1.451608,43.601077
"bnp_paribas","lucrative",1.448201,43.606466
"bnp_paribas","lucrative",1.444903,43.592189
"bnp_paribas","lucrative",1.483201,43.579432
"bnp_paribas","lucrative",1.448924,43.581225
"bnp_paribas","lucrative",1.431382,43.598204
"bnp_paribas","lucrative",1.347022,43.584309
"bnp_paribas","lucrative",1.715305,43.400105
"bnp_paribas","lucrative",0.5928,43.648337
"bnp_paribas","lucrative",0.373025,43.957664
"bnp_paribas","lucrative",0.100052,43.859698
"bnp_paribas","lucrative",0.663687,43.849157
"bnp_paribas","lucrative",1.082137,43.612342
"bnp_paribas","lucrative",0.404527,43.514396
"bnp_paribas","lucrative",0.303284,43.758269
"bnp_paribas","lucrative",-0.487789,44.925202
"bnp_paribas","lucrative",-1.096539,44.741071
"bnp_paribas","lucrative",-1.170794,44.661043
"bnp_paribas","lucrative",-0.213597,44.43128
"bnp_paribas","lucrative",-0.546175,44.808068
"bnp_paribas","lucrative",-0.964064,44.634846
"bnp_paribas","lucrative",-0.636282,44.912538
"bnp_paribas","lucrative",-0.661675,45.129359
"bnp_paribas","lucrative",-0.557673,44.863262
"bnp_paribas","lucrative",-0.565047,44.813379
"bnp_paribas","lucrative",-0.574227,44.83605
"bnp_paribas","lucrative",-0.575283,44.82788
"bnp_paribas","lucrative",-0.614618,44.852318
"bnp_paribas","lucrative",-0.580885,44.835671
"bnp_paribas","lucrative",-0.567911,44.835827
"bnp_paribas","lucrative",-0.575236,44.842997
"bnp_paribas","lucrative",-0.573516,44.851909
"bnp_paribas","lucrative",-0.603671,44.830506
"bnp_paribas","lucrative",-0.58264,44.821326
"bnp_paribas","lucrative",-0.577521,44.850803
"bnp_paribas","lucrative",-0.593145,44.853514
"bnp_paribas","lucrative",0.156527,49.523876
"bnp_paribas","lucrative",-0.319564,44.637202
"bnp_paribas","lucrative",-0.798362,45.026711
"bnp_paribas","lucrative",-0.536569,44.854272
"bnp_paribas","lucrative",-0.519757,44.855907
"bnp_paribas","lucrative",-0.685992,44.741222
"bnp_paribas","lucrative",-0.129748,45.040425
"bnp_paribas","lucrative",-0.348961,44.774689
"bnp_paribas","lucrative",-0.65097,44.885176
"bnp_paribas","lucrative",-0.614876,44.771664
"bnp_paribas","lucrative",-1.076264,44.636156
"bnp_paribas","lucrative",-1.152245,44.538086
"bnp_paribas","lucrative",-0.246081,44.552808
"bnp_paribas","lucrative",-0.496755,44.785147
"bnp_paribas","lucrative",-0.599397,44.86494
"bnp_paribas","lucrative",-0.671343,44.869707
"bnp_paribas","lucrative",-0.600827,44.72865
"bnp_paribas","lucrative",-0.940926,45.307956
"bnp_paribas","lucrative",-0.243954,44.915604
"bnp_paribas","lucrative",-0.223602,44.90393
"bnp_paribas","lucrative",-0.533777,44.877431
"bnp_paribas","lucrative",-0.775229,44.841048
"bnp_paribas","lucrative",-0.647085,44.84173
"bnp_paribas","lucrative",-0.64441,44.851416
"bnp_paribas","lucrative",-0.665356,44.828857
"bnp_paribas","lucrative",-0.748985,45.198663
"bnp_paribas","lucrative",-0.632321,44.806004
"bnp_paribas","lucrative",-0.668979,44.794814
"bnp_paribas","lucrative",-0.443423,44.994498
"bnp_paribas","lucrative",-0.717481,44.89492
"bnp_paribas","lucrative",-0.717481,44.89492
"bnp_paribas","lucrative",0.217989,44.842049
"bnp_paribas","lucrative",-0.866953,44.551448
"bnp_paribas","lucrative",-1.126598,45.515571
"bnp_paribas","lucrative",-0.592107,44.812062
"bnp_paribas","lucrative",-0.567162,44.782082
"bnp_paribas","lucrative",3.481604,43.305847
"bnp_paribas","lucrative",3.684392,43.454841
"bnp_paribas","lucrative",3.216605,43.342562
"bnp_paribas","lucrative",3.24438,43.348084
"bnp_paribas","lucrative",3.915803,43.632933
"bnp_paribas","lucrative",3.436812,43.623299
"bnp_paribas","lucrative",3.757373,43.44553
"bnp_paribas","lucrative",3.708777,43.934584
"bnp_paribas","lucrative",3.90419,43.65917
"bnp_paribas","lucrative",3.806817,43.611865
"bnp_paribas","lucrative",4.090625,43.557525
"bnp_paribas","lucrative",3.909461,43.571788
"bnp_paribas","lucrative",4.132265,43.67605
"bnp_paribas","lucrative",4.010794,43.617468
"bnp_paribas","lucrative",3.611324,43.431208
"bnp_paribas","lucrative",3.874935,43.609471
"bnp_paribas","lucrative",3.861616,43.610028
"bnp_paribas","lucrative",3.879759,43.606739
"bnp_paribas","lucrative",3.848044,43.615867
"bnp_paribas","lucrative",3.898473,43.601524
"bnp_paribas","lucrative",3.868322,43.622378
"bnp_paribas","lucrative",3.877613,43.606443
"bnp_paribas","lucrative",3.94228,43.571015
"bnp_paribas","lucrative",3.843547,43.683188
"bnp_paribas","lucrative",3.817024,43.675625
"bnp_paribas","lucrative",3.829053,43.575819
"bnp_paribas","lucrative",3.28424,43.272529
"bnp_paribas","lucrative",3.695295,43.404959
"bnp_paribas","lucrative",-1.683549,47.842833
"bnp_paribas","lucrative",-1.747516,48.024328
"bnp_paribas","lucrative",-1.759544,48.030057
"bnp_paribas","lucrative",-1.612424,48.118107
"bnp_paribas","lucrative",-1.620659,48.088939
"bnp_paribas","lucrative",-1.751076,48.408969
"bnp_paribas","lucrative",-2.057171,48.633391
"bnp_paribas","lucrative",-1.753533,48.550109
"bnp_paribas","lucrative",-1.199428,48.35376
"bnp_paribas","lucrative",-1.231226,47.942052
"bnp_paribas","lucrative",-1.504987,48.214538
"bnp_paribas","lucrative",-1.953616,48.138082
"bnp_paribas","lucrative",-1.849678,48.072307
"bnp_paribas","lucrative",-2.086514,47.649691
"bnp_paribas","lucrative",-1.679494,48.082558
"bnp_paribas","lucrative",-1.658167,48.097312
"bnp_paribas","lucrative",-1.677946,48.106545
"bnp_paribas","lucrative",-1.679354,48.110874
"bnp_paribas","lucrative",-1.682413,48.110247
"bnp_paribas","lucrative",-1.681616,48.11311
"bnp_paribas","lucrative",-1.708825,48.121221
"bnp_paribas","lucrative",-1.643247,48.090173
"bnp_paribas","lucrative",-1.722073,48.177518
"bnp_paribas","lucrative",-1.684038,48.153709
"bnp_paribas","lucrative",-2.006064,48.648555
"bnp_paribas","lucrative",-2.015816,48.637206
"bnp_paribas","lucrative",-2.192766,48.189661
"bnp_paribas","lucrative",-1.603503,48.044993
"bnp_paribas","lucrative",-1.212021,48.123447
"bnp_paribas","lucrative",1.830106,46.434173
"bnp_paribas","lucrative",1.518705,46.588204
"bnp_paribas","lucrative",1.692922,46.811934
"bnp_paribas","lucrative",1.990869,46.948402
"bnp_paribas","lucrative",1.987564,46.581976
"bnp_paribas","lucrative",1.063248,46.632953
"bnp_paribas","lucrative",0.983476,47.41208
"bnp_paribas","lucrative",0.167726,47.281779
"bnp_paribas","lucrative",0.698662,46.973929
"bnp_paribas","lucrative",0.596775,47.401023
"bnp_paribas","lucrative",0.664466,47.350901
"bnp_paribas","lucrative",0.996451,47.129122
"bnp_paribas","lucrative",0.71538,47.287889
"bnp_paribas","lucrative",0.726771,47.367458
"bnp_paribas","lucrative",0.667338,47.403932
"bnp_paribas","lucrative",0.688458,47.391357
"bnp_paribas","lucrative",0.681066,47.392741
"bnp_paribas","lucrative",0.685308,47.412561
"bnp_paribas","lucrative",5.277526,45.58522
"bnp_paribas","lucrative",5.892523,45.271957
"bnp_paribas","lucrative",5.837774,45.202468
"bnp_paribas","lucrative",5.717686,45.149195
"bnp_paribas","lucrative",5.6845,45.188114
"bnp_paribas","lucrative",5.7029,45.203942
"bnp_paribas","lucrative",5.71264,45.190132
"bnp_paribas","lucrative",5.735582,45.196084
"bnp_paribas","lucrative",5.729463,45.190652
"bnp_paribas","lucrative",5.733078,45.18378
"bnp_paribas","lucrative",5.724478,45.188103
"bnp_paribas","lucrative",5.787219,44.906784
"bnp_paribas","lucrative",5.445075,45.564543
"bnp_paribas","lucrative",6.029882,45.054456
"bnp_paribas","lucrative",4.797127,45.372687
"bnp_paribas","lucrative",5.698378,45.123043
"bnp_paribas","lucrative",5.562994,45.635574
"bnp_paribas","lucrative",5.757486,45.206282
"bnp_paribas","lucrative",5.468876,45.677554
"bnp_paribas","lucrative",5.172451,45.750484
"bnp_paribas","lucrative",6.021383,45.431438
"bnp_paribas","lucrative",5.503721,45.349292
"bnp_paribas","lucrative",5.677905,45.234246
"bnp_paribas","lucrative",5.827734,45.242827
"bnp_paribas","lucrative",5.321158,45.154046
"bnp_paribas","lucrative",5.773494,45.183041
"bnp_paribas","lucrative",5.483782,45.298252
"bnp_paribas","lucrative",4.875034,45.524412
