"Banque","Type","Adresse","Longitude","Latitude"
"Bnp Paribas","Lucrative","13, PLACE FRANCOIS 1ER , 16100 COGNAC",-0.324895,45.693577
"Bnp Paribas","Lucrative","13, PLACE DU CHATEAU , 16200 JARNAC",-0.174227,45.679292
"Bnp Paribas","Lucrative","1, AVENUE GAMBETTA , 16700 RUFFEC",0.193412,46.02889
"Bnp Paribas","Lucrative","250, AVENUE CHARLES DE GAULLE , 16800 SOYAUX",1.374153,44.008867
"Bnp Paribas","Lucrative","101, BOULEVARD DE LA REPUBLIQUE , 17340 CHÂTELAILLON-PLAGE",-1.09159,46.076403
"Bnp Paribas","Lucrative","13, PLACE DU MARCHE , 17500 JONZAC",-0.43722,45.44443
"Bnp Paribas","Lucrative","7, COURS FELIX FAURE , 17630 LA FLOTTE",-1.325182,46.188361
"Bnp Paribas","Lucrative","1, RUE DE LA GROSSE HORLOGE , 17000 LA ROCHELLE",-1.153764,46.158343
"Bnp Paribas","Lucrative","68, B AVENUE JEAN GUITON , 17000 LA ROCHELLE",-1.165945,46.159799
"Bnp Paribas","Lucrative","8, RUE THIERS , 17000 LA ROCHELLE",-1.149266,46.161472
"Bnp Paribas","Lucrative","39, RUE DE LA SCIERIE , 17000 LA ROCHELLE",-1.153211,46.148018
"Bnp Paribas","Lucrative","9, PLACE GAMBETTA , 17390 LA TREMBLADE",-1.141512,45.769089
"Bnp Paribas","Lucrative","35, AVENUE CHARLES DE GAULLE , 17300 ROCHEFORT",-0.960213,45.935388
"Bnp Paribas","Lucrative","1, RUE NOTRE DAME , 17200 ROYAN",-1.029936,45.624498
"Bnp Paribas","Lucrative","18, PLACE DE L HOTEL DE VILLE , 17400 SAINT-JEAN-D'ANGÉLY",-0.518337,45.94455
"Bnp Paribas","Lucrative","45, RUE DE LA BOULINE , 17310 SAINT-PIERRE-D'OLÉRON",-1.306865,45.941294
"Bnp Paribas","Lucrative","40-41 BIS COURS NATIONAL , 17100 SAINTES",-0.633763,45.747201
"Bnp Paribas","Lucrative","21, RUE DU PRIEURE , 18700 AUBIGNY-SUR-NÈRE",2.439531,47.488336
"Bnp Paribas","Lucrative","37, RUE MOYENNE , 18000 BOURGES",2.397003,47.082307
"Bnp Paribas","Lucrative","55, RUE HENRI BARBUSSE , 18200 SAINT-AMAND-MONTROND",2.501123,46.723316
"Bnp Paribas","Lucrative","404, ROUTE D'ORLEANS , 18230 SAINT-DOULCHARD",2.378133,47.108961
"Bnp Paribas","Lucrative","11, RUE DE LA REPUBLIQUE , 18100 VIERZON",2.066658,47.222593
"Bnp Paribas","Lucrative","53, AVENUE PASTEUR , 19400 ARGENTAT",1.937699,45.09366
"Bnp Paribas","Lucrative","4, AVENUE GAMBETTA , 19110 BORT-LES-ORGUES",2.499592,45.400199
"Bnp Paribas","Lucrative","23, BOULEVARD DU GENERAL KOENIG , 19100 BRIVE-LA-GAILLARDE",1.530991,45.159826
"Bnp Paribas","Lucrative","4, RUE PIERRE ET MARIE CURIE , 19360 MALEMORT-SUR-CORRÈZE",1.560742,45.169309
"Bnp Paribas","Lucrative","1, QUAI GABRIEL PERI , 19000 TULLE",1.771071,45.266148
"Bnp Paribas","Lucrative","113, AVENUE CARNOT , 19200 USSEL",2.315075,45.553931
"Bnp Paribas","Lucrative","33, COURS NAPOLEON , 20000 AJACCIO",8.739646,41.918295
"Bnp Paribas","Lucrative","MEZZAVIA , 20000 AJACCIO",8.774276,41.952413
"Bnp Paribas","Lucrative","15, BOULEVARD DU GENERAL DE GAULLE , 20200 BASTIA",9.450884,42.701457
"Bnp Paribas","Lucrative","RN193 CASATORRA , 20620 BIGUGLIA",9.432965,42.623193
"Bnp Paribas","Lucrative","LES QUATRE CHEMINS CTRE COMMERCIAL , 20137 PORTO-VECCHIO",9.275534,41.595792
"Bnp Paribas","Lucrative","26, PLACE CARNOT , 21200 BEAUNE",4.838401,47.022213
"Bnp Paribas","Lucrative","18, RUE DU MAL DE LATTRE DE TASSIGNY , 21400 CHÂTILLON-SUR-SEINE",4.572432,47.859532
"Bnp Paribas","Lucrative","73, AVENUE ROLAND CARRAZ , 21300 CHENÔVE",5.018303,47.296038
"Bnp Paribas","Lucrative","1, PLACE DARCY , 21000 DIJON",5.034684,47.323131
"Bnp Paribas","Lucrative","12, BOULEVARD DE L'UNIVERSITE , 21000 DIJON",5.053752,47.3133
"Bnp Paribas","Lucrative","8, RUE RAMEAU , 21000 DIJON",5.042318,47.321276
"Bnp Paribas","Lucrative","7-9 PLACE DE LA REPUBLIQUE , 21000 DIJON",5.044321,47.327201
"Bnp Paribas","Lucrative","85, AVENUE DE LANGRES , 21000 DIJON",5.04504,47.345979
"Bnp Paribas","Lucrative","2, PLACE GAMBETTA , 21500 MONTBARD",4.335875,47.621604
"Bnp Paribas","Lucrative","37, RUE THUROT , 21700 NUITS-SAINT-GEORGES",4.948048,47.13491
"Bnp Paribas","Lucrative","22, BOULEVARD DU CHAMP AUX METIERS , 21800 QUETIGNY",5.10121,47.30775
