"Banque","Type","Longitude","Latitude"
"banque_populaire","cooperative",2.183469,42.875506
"banque_populaire","cooperative",2.586919,43.282047
"banque_populaire","cooperative",2.9763,43.02085
"banque_populaire","cooperative",2.443106,43.209839
"banque_populaire","cooperative",2.434105,44.277076
"banque_populaire","cooperative",2.078337,44.576668
"banque_populaire","cooperative",2.25619,44.556911
"banque_populaire","cooperative",2.764419,44.523597
"banque_populaire","cooperative",2.558527,44.294933
"banque_populaire","cooperative",2.851378,44.682356
"banque_populaire","cooperative",3.079466,44.100875
"banque_populaire","cooperative",3.079466,44.100875
"banque_populaire","cooperative",3.07399,44.094292
"banque_populaire","cooperative",2.587481,44.366019
"banque_populaire","cooperative",2.729292,44.279283
"banque_populaire","cooperative",2.537126,44.032464
"banque_populaire","cooperative",2.241033,44.308924
"banque_populaire","cooperative",2.293481,44.409839
"banque_populaire","cooperative",2.556924,44.359427
"banque_populaire","cooperative",2.556924,44.359427
"banque_populaire","cooperative",2.576229,44.350744
"banque_populaire","cooperative",3.058912,44.32539
"banque_populaire","cooperative",2.885144,43.958307
"banque_populaire","cooperative",2.972352,44.465956
"banque_populaire","cooperative",2.836908,43.944998
"banque_populaire","cooperative",2.036231,44.349809
"banque_populaire","cooperative",2.008862,44.360592
"banque_populaire","cooperative",5.45461,43.524345
"banque_populaire","cooperative",5.38037,43.485543
"banque_populaire","cooperative",5.449768,43.526661
"banque_populaire","cooperative",5.446017,43.532824
"banque_populaire","cooperative",5.441891,43.527764
"banque_populaire","cooperative",5.488435,43.35716
"banque_populaire","cooperative",4.628594,43.675565
"banque_populaire","cooperative",4.626254,43.674908
"banque_populaire","cooperative",5.595257,43.29772
"banque_populaire","cooperative",5.569443,43.300301
"banque_populaire","cooperative",5.645099,43.369512
"banque_populaire","cooperative",5.405824,43.45988
"banque_populaire","cooperative",4.949217,43.860969
"banque_populaire","cooperative",5.543942,43.222674
"banque_populaire","cooperative",4.855243,43.884508
"banque_populaire","cooperative",5.03197,43.694744
"banque_populaire","cooperative",5.469052,43.454133
"banque_populaire","cooperative",4.987969,43.5105
"banque_populaire","cooperative",5.598628,43.185492
"banque_populaire","cooperative",5.51618,43.280299
"banque_populaire","cooperative",5.262805,43.656276
"banque_populaire","cooperative",5.322371,43.409788
"banque_populaire","cooperative",5.216504,43.416179
"banque_populaire","cooperative",5.218222,43.411534
"banque_populaire","cooperative",5.39898,43.289857
"banque_populaire","cooperative",5.435175,43.307965
"banque_populaire","cooperative",5.397295,43.302618
"banque_populaire","cooperative",5.446819,43.342922
"banque_populaire","cooperative",5.397542,43.299853
"banque_populaire","cooperative",5.366834,43.295867
"banque_populaire","cooperative",5.360327,43.28611
"banque_populaire","cooperative",5.367877,43.306102
"banque_populaire","cooperative",5.386895,43.294265
"banque_populaire","cooperative",5.422467,43.249547
"banque_populaire","cooperative",5.399735,43.24797
"banque_populaire","cooperative",5.384373,43.284073
"banque_populaire","cooperative",5.387093,43.270223
"banque_populaire","cooperative",5.380652,43.291535
"banque_populaire","cooperative",5.390405,43.274825
"banque_populaire","cooperative",5.45702,43.288752
"banque_populaire","cooperative",5.419188,43.303556
"banque_populaire","cooperative",5.390492,43.26931
"banque_populaire","cooperative",5.359162,43.347558
"banque_populaire","cooperative",5.426699,43.281777
"banque_populaire","cooperative",5.382005,43.250593
"banque_populaire","cooperative",5.37536,43.295435
"banque_populaire","cooperative",5.057871,43.401745
"banque_populaire","cooperative",5.05415,43.408246
"banque_populaire","cooperative",5.05319,43.402478
"banque_populaire","cooperative",5.001548,43.583066
"banque_populaire","cooperative",4.802375,43.897933
"banque_populaire","cooperative",4.830597,43.792407
"banque_populaire","cooperative",5.530456,43.411975
"banque_populaire","cooperative",5.094623,43.640553
"banque_populaire","cooperative",5.106849,43.331146
"banque_populaire","cooperative",5.076488,43.746406
"banque_populaire","cooperative",4.807275,43.637627
"banque_populaire","cooperative",4.670828,43.809145
"banque_populaire","cooperative",5.68076,43.451927
"banque_populaire","cooperative",5.257992,43.527908
"banque_populaire","cooperative",-0.709249,49.279267
"banque_populaire","cooperative",-0.707335,49.279133
"banque_populaire","cooperative",-0.388618,49.175663
"banque_populaire","cooperative",-0.356368,49.180644
"banque_populaire","cooperative",-0.356868,49.184525
"banque_populaire","cooperative",-0.363503,49.182038
"banque_populaire","cooperative",-0.370175,49.181999
"banque_populaire","cooperative",-0.337024,49.172056
"banque_populaire","cooperative",0.0839,49.360793
"banque_populaire","cooperative",-0.102341,49.285253
"banque_populaire","cooperative",-0.373466,49.296849
"banque_populaire","cooperative",-0.199873,48.895919
"banque_populaire","cooperative",-1.046683,49.38791
"banque_populaire","cooperative",-0.342836,49.213492
"banque_populaire","cooperative",-0.353513,49.1401
"banque_populaire","cooperative",0.227621,49.145284
"banque_populaire","cooperative",-0.325275,49.173402
"banque_populaire","cooperative",-0.260615,49.284132
"banque_populaire","cooperative",-0.251123,49.280324
"banque_populaire","cooperative",-0.752726,49.344609
"banque_populaire","cooperative",0.088872,49.342401
"banque_populaire","cooperative",0.080833,49.366812
"banque_populaire","cooperative",-0.658584,49.080156
"banque_populaire","cooperative",-0.889333,48.838161
"banque_populaire","cooperative",2.444717,44.927762
"banque_populaire","cooperative",2.459941,44.901102
"banque_populaire","cooperative",2.434856,44.912324
"banque_populaire","cooperative",2.334533,45.218875
"banque_populaire","cooperative",2.198548,44.711821
"banque_populaire","cooperative",2.659162,45.282037
"banque_populaire","cooperative",3.08889,45.032684
"banque_populaire","cooperative",-0.326735,45.693016
"banque_populaire","cooperative",0.156844,45.649208
"banque_populaire","cooperative",-0.151306,45.472988
"banque_populaire","cooperative",0.449371,45.823791
"banque_populaire","cooperative",-0.304798,45.685905
"banque_populaire","cooperative",-0.326735,45.693016
"banque_populaire","cooperative",0.672575,46.014412
"banque_populaire","cooperative",0.100979,45.615157
"banque_populaire","cooperative",0.100979,45.615157
"banque_populaire","cooperative",0.173137,45.670287
"banque_populaire","cooperative",0.199497,46.028048
"banque_populaire","cooperative",0.190832,45.642175
"banque_populaire","cooperative",-1.095088,46.131424
"banque_populaire","cooperative",-1.153389,46.160637
"banque_populaire","cooperative",-1.104917,46.297939
"banque_populaire","cooperative",-1.090381,46.074125
"banque_populaire","cooperative",-1.155817,46.148189
"banque_populaire","cooperative",-1.095088,46.131424
"banque_populaire","cooperative",-0.433933,45.445234
"banque_populaire","cooperative",-1.329982,45.913914
"banque_populaire","cooperative",-1.153389,46.160637
"banque_populaire","cooperative",-1.158539,46.14887
"banque_populaire","cooperative",-1.150655,46.158522
"banque_populaire","cooperative",-1.132617,46.168164
"banque_populaire","cooperative",-1.175697,46.164088
"banque_populaire","cooperative",-1.142412,45.770256
"banque_populaire","cooperative",-1.398161,46.184229
"banque_populaire","cooperative",-1.194388,45.887545
"banque_populaire","cooperative",-1.101328,45.823737
"banque_populaire","cooperative",-0.319949,45.867239
"banque_populaire","cooperative",-0.407894,45.28549
"banque_populaire","cooperative",-0.187152,45.21573
"banque_populaire","cooperative",-0.51411,45.403797
"banque_populaire","cooperative",-1.095856,46.155104
"banque_populaire","cooperative",-0.547732,45.579464
"banque_populaire","cooperative",-0.966582,45.938556
"banque_populaire","cooperative",-0.961969,45.935014
"banque_populaire","cooperative",-1.02978,45.623785
"banque_populaire","cooperative",-0.632267,45.747095
"banque_populaire","cooperative",-0.924056,45.675893
"banque_populaire","cooperative",-0.519624,45.944974
"banque_populaire","cooperative",-1.357191,46.198618
"banque_populaire","cooperative",-1.305989,45.943227
"banque_populaire","cooperative",-0.751566,46.107455
"banque_populaire","cooperative",-1.054335,45.628888
"banque_populaire","cooperative",2.439402,47.489239
"banque_populaire","cooperative",2.395693,47.083797
"banque_populaire","cooperative",2.398082,47.063104
"banque_populaire","cooperative",2.378091,47.07132
"banque_populaire","cooperative",2.195361,46.560726
"banque_populaire","cooperative",2.442851,47.096614
"banque_populaire","cooperative",2.919038,46.831434
"banque_populaire","cooperative",2.504923,46.72256
"banque_populaire","cooperative",2.378133,47.108961
"banque_populaire","cooperative",2.2471,46.993152
"banque_populaire","cooperative",2.061278,47.225264
"banque_populaire","cooperative",1.938924,45.093231
"banque_populaire","cooperative",1.836989,44.979343
"banque_populaire","cooperative",2.498739,45.401577
"banque_populaire","cooperative",1.530149,45.159192
"banque_populaire","cooperative",1.532215,45.163566
"banque_populaire","cooperative",1.497826,45.150409
"banque_populaire","cooperative",2.047577,45.405976
"banque_populaire","cooperative",1.530149,45.159192
"banque_populaire","cooperative",1.557407,45.168613
"banque_populaire","cooperative",1.673705,45.05386
"banque_populaire","cooperative",1.409029,45.262491
"banque_populaire","cooperative",1.379331,45.395362
"banque_populaire","cooperative",1.755096,45.259591
"banque_populaire","cooperative",1.765808,45.263913
"banque_populaire","cooperative",2.308579,45.546333
"banque_populaire","cooperative",1.566124,45.428193
"banque_populaire","cooperative",8.743341,41.933766
"banque_populaire","cooperative",8.783944,41.952157
"banque_populaire","cooperative",8.738041,41.918723
"banque_populaire","cooperative",8.603051,42.143273
"banque_populaire","cooperative",9.275534,41.595792
"banque_populaire","cooperative",8.91184,41.671223
"banque_populaire","cooperative",9.449399,42.700707
"banque_populaire","cooperative",8.757919,42.567255
"banque_populaire","cooperative",9.156886,42.302088
"banque_populaire","cooperative",9.458183,42.64429
"banque_populaire","cooperative",9.406392,42.017232
"banque_populaire","cooperative",8.937671,42.632953
"banque_populaire","cooperative",9.459163,42.550319
"banque_populaire","cooperative",4.486404,47.130263
"banque_populaire","cooperative",5.387929,47.192699
"banque_populaire","cooperative",4.846397,47.039188
"banque_populaire","cooperative",4.837223,47.022856
"banque_populaire","cooperative",4.572199,47.858397
"banque_populaire","cooperative",5.014226,47.289932
"banque_populaire","cooperative",5.134832,47.299435
"banque_populaire","cooperative",5.048249,47.304753
"banque_populaire","cooperative",5.02499,47.309758
"banque_populaire","cooperative",5.026984,47.316088
"banque_populaire","cooperative",5.039313,47.320983
"banque_populaire","cooperative",5.04463,47.347351
"banque_populaire","cooperative",5.042644,47.32626
"banque_populaire","cooperative",5.061883,47.312239
"banque_populaire","cooperative",5.01993,47.331866
"banque_populaire","cooperative",5.219453,47.24133
"banque_populaire","cooperative",5.11228,47.522146
"banque_populaire","cooperative",5.062761,47.286037
"banque_populaire","cooperative",4.33695,47.621587
"banque_populaire","cooperative",4.949534,47.137466
"banque_populaire","cooperative",4.556191,47.262109
"banque_populaire","cooperative",5.096272,47.310617
"banque_populaire","cooperative",4.228843,47.279309
"banque_populaire","cooperative",4.333656,47.490573
"banque_populaire","cooperative",5.263156,47.102148
"banque_populaire","cooperative",4.540971,47.398007
"banque_populaire","cooperative",-2.770298,48.543437
"banque_populaire","cooperative",-2.770298,48.543437
"banque_populaire","cooperative",-2.727436,48.496354
"banque_populaire","cooperative",-2.970092,48.542237
"banque_populaire","cooperative",-2.048854,48.455005
"banque_populaire","cooperative",-1.341947,45.978474
"banque_populaire","cooperative",-1.341947,45.978474
"banque_populaire","cooperative",-3.147009,48.559231
"banque_populaire","cooperative",-2.515332,48.469099
"banque_populaire","cooperative",-2.727436,48.496354
"banque_populaire","cooperative",-2.727436,48.496354
"banque_populaire","cooperative",-3.461558,48.732162
"banque_populaire","cooperative",-3.461558,48.732162
"banque_populaire","cooperative",-2.754158,48.177063
"banque_populaire","cooperative",-3.044912,48.778899
"banque_populaire","cooperative",-3.044912,48.778899
"banque_populaire","cooperative",-3.445145,48.814573
"banque_populaire","cooperative",-2.232421,48.522664
"banque_populaire","cooperative",-2.770689,48.535432
"banque_populaire","cooperative",-2.770298,48.543437
"banque_populaire","cooperative",-2.770298,48.543437
"banque_populaire","cooperative",2.251902,49.451089
"banque_populaire","cooperative",-2.759634,48.513241
"banque_populaire","cooperative",-2.840051,48.656802
"banque_populaire","cooperative",-3.231066,48.787077
"banque_populaire","cooperative",2.167231,45.955248
"banque_populaire","cooperative",1.756634,45.952002
"banque_populaire","cooperative",2.215062,46.34784
"banque_populaire","cooperative",1.665256,46.305184
"banque_populaire","cooperative",2.173713,45.883235
"banque_populaire","cooperative",1.870076,46.169286
"banque_populaire","cooperative",1.883836,46.168209
"banque_populaire","cooperative",1.485153,46.232176
"banque_populaire","cooperative",0.482003,44.84304
"banque_populaire","cooperative",0.484026,44.853976
"banque_populaire","cooperative",0.482003,44.84304
"banque_populaire","cooperative",0.753044,45.189073
"banque_populaire","cooperative",0.395704,44.66685
"banque_populaire","cooperative",0.73845,44.836286
"banque_populaire","cooperative",0.659886,45.183447
"banque_populaire","cooperative",1.163978,45.064415
"banque_populaire","cooperative",0.16617,45.007495
"banque_populaire","cooperative",0.366437,45.036361
"banque_populaire","cooperative",0.664016,45.530936
"banque_populaire","cooperative",0.717655,45.18346
"banque_populaire","cooperative",0.34052,45.246752
"banque_populaire","cooperative",1.21549,44.89092
"banque_populaire","cooperative",1.229573,44.874711
"banque_populaire","cooperative",0.528944,45.144829
"banque_populaire","cooperative",1.043683,44.869141
"banque_populaire","cooperative",1.302963,45.1273
"banque_populaire","cooperative",0.919392,45.415585
"banque_populaire","cooperative",0.753044,45.189073
"banque_populaire","cooperative",0.722618,45.026726
"banque_populaire","cooperative",6.84411,47.481945
"banque_populaire","cooperative",6.360221,47.351153
"banque_populaire","cooperative",6.03018,47.2485
"banque_populaire","cooperative",5.95047,47.2179
"banque_populaire","cooperative",6.02938,47.2427
"banque_populaire","cooperative",5.96332,47.2166
"banque_populaire","cooperative",6.04454,47.2585
"banque_populaire","cooperative",6.02512,47.2388
"banque_populaire","cooperative",6.01494,47.2543
"banque_populaire","cooperative",6.01389,47.237
"banque_populaire","cooperative",4.896241,44.927938
"banque_populaire","cooperative",6.342984,46.9228
"banque_populaire","cooperative",5.99171,47.2804
"banque_populaire","cooperative",6.38836,46.762256
"banque_populaire","cooperative",6.581291,47.448989
"banque_populaire","cooperative",6.729152,47.162654
"banque_populaire","cooperative",6.799575,47.251404
"banque_populaire","cooperative",6.815194,47.445672
"banque_populaire","cooperative",6.79972,47.510129
"banque_populaire","cooperative",6.799976,47.501019
"banque_populaire","cooperative",6.609081,47.054771
"banque_populaire","cooperative",6.526315,47.130981
"banque_populaire","cooperative",6.150752,47.103451
"banque_populaire","cooperative",2.795083,49.698058
"banque_populaire","cooperative",6.354447,46.902464
"banque_populaire","cooperative",6.340363,46.908265
"banque_populaire","cooperative",6.353417,47.480757
"banque_populaire","cooperative",6.1163,47.2236
"banque_populaire","cooperative",6.861002,47.460995
"banque_populaire","cooperative",6.830525,47.515632
"banque_populaire","cooperative",6.812075,47.31783
"banque_populaire","cooperative",5.81009,47.1818
"banque_populaire","cooperative",6.327246,47.15305
"banque_populaire","cooperative",6.835909,47.461865
"banque_populaire","cooperative",6.670157,47.058744
"banque_populaire","cooperative",4.822904,44.752061
"banque_populaire","cooperative",4.760571,44.552535
"banque_populaire","cooperative",4.89317,44.930219
"banque_populaire","cooperative",4.741906,44.569932
"banque_populaire","cooperative",4.904748,44.90392
"banque_populaire","cooperative",5.27527,44.27551
"banque_populaire","cooperative",4.93123,44.924064
"banque_populaire","cooperative",4.84402,44.773148
"banque_populaire","cooperative",4.748187,44.558198
"banque_populaire","cooperative",4.746547,44.542113
"banque_populaire","cooperative",5.05554,45.037051
"banque_populaire","cooperative",5.051521,45.044419
"banque_populaire","cooperative",4.69035,44.360394
"banque_populaire","cooperative",4.817467,45.298819
"banque_populaire","cooperative",4.813976,45.179493
"banque_populaire","cooperative",4.765679,44.350977
"banque_populaire","cooperative",5.0222,44.727433
"banque_populaire","cooperative",5.370852,44.754363
"banque_populaire","cooperative",4.894325,44.928943
"banque_populaire","cooperative",4.873302,44.868357
"banque_populaire","cooperative",4.886622,44.918442
"banque_populaire","cooperative",4.893855,44.945372
"banque_populaire","cooperative",4.89317,44.930219
"banque_populaire","cooperative",0.596737,49.08998
"banque_populaire","cooperative",1.149303,49.026162
"banque_populaire","cooperative",1.333008,49.160258
"banque_populaire","cooperative",1.777217,49.280311
"banque_populaire","cooperative",0.902286,49.148514
"banque_populaire","cooperative",1.418484,49.246712
"banque_populaire","cooperative",1.170251,49.212002
"banque_populaire","cooperative",1.380386,49.014108
"banque_populaire","cooperative",0.514034,49.354504
"banque_populaire","cooperative",1.45159,49.101971
"banque_populaire","cooperative",1.204206,49.267521
"banque_populaire","cooperative",1.483179,49.093493
"banque_populaire","cooperative",1.438653,48.857059
"banque_populaire","cooperative",1.774558,48.462288
"banque_populaire","cooperative",1.463372,48.409773
"banque_populaire","cooperative",1.386742,48.180826
"banque_populaire","cooperative",1.167324,48.209718
"banque_populaire","cooperative",1.484453,48.444044
"banque_populaire","cooperative",1.531404,48.455142
"banque_populaire","cooperative",1.531404,48.455142
"banque_populaire","cooperative",1.352788,46.801607
"banque_populaire","cooperative",1.329454,48.071255
"banque_populaire","cooperative",1.365012,48.736877
"banque_populaire","cooperative",1.679739,48.608343
"banque_populaire","cooperative",1.013503,48.471589
"banque_populaire","cooperative",1.46439,48.439784
"banque_populaire","cooperative",1.577763,48.587977
"banque_populaire","cooperative",0.822036,48.321487
"banque_populaire","cooperative",-4.54101,48.024415
"banque_populaire","cooperative",-4.54101,48.024415
