"Banque","Type","Longitude","Latitude"
"Société générale","Lucrative",1.87018,46.168295
"Société générale","Lucrative",0.485635,44.85222
"Société générale","Lucrative",0.659985,45.197856
"Société générale","Lucrative",0.678671,45.196837
"Société générale","Lucrative",1.216141,44.888776
"Société générale","Lucrative",1.302453,45.129449
"Société générale","Lucrative",0.920177,45.414327
"Société générale","Lucrative",0.761119,45.18868
"Société générale","Lucrative",6.01236,47.26995
"Société générale","Lucrative",5.99944,47.2522
"Société générale","Lucrative",6.02827,47.2459
"Société générale","Lucrative",6.02499,47.2371
"Société générale","Lucrative",5.99879,47.2514
"Société générale","Lucrative",6.813253,47.501891
"Société générale","Lucrative",6.606089,47.055929
"Société générale","Lucrative",6.336899,46.900771
"Société générale","Lucrative",6.836444,47.461688
"Société générale","Lucrative",5.053041,45.035498
"Société générale","Lucrative",4.897784,44.948212
"Société générale","Lucrative",5.018367,44.899999
"Société générale","Lucrative",2.179758,45.059534
"Société générale","Lucrative",5.065802,44.522816
"Société générale","Lucrative",4.843971,44.772946
"Société générale","Lucrative",4.748582,44.558031
"Société générale","Lucrative",4.748582,44.558031
"Société générale","Lucrative",4.747973,44.541819
"Société générale","Lucrative",5.141615,44.360549
"Société générale","Lucrative",4.696296,44.377036
"Société générale","Lucrative",5.051448,45.04326
"Société générale","Lucrative",4.765492,44.347297
"Société générale","Lucrative",4.894104,44.930187
"Société générale","Lucrative",4.894104,44.930187
"Société générale","Lucrative",4.886431,44.9217
"Société générale","Lucrative",0.598511,49.089667
"Société générale","Lucrative",0.815647,49.354701
"Société générale","Lucrative",0.720118,49.19466
"Société générale","Lucrative",1.14844,49.024939
"Société générale","Lucrative",1.14844,49.024939
"Société générale","Lucrative",1.333565,49.160197
"Société générale","Lucrative",1.604547,49.091788
"Société générale","Lucrative",1.779179,49.280825
"Société générale","Lucrative",1.162842,49.047237
"Société générale","Lucrative",1.459618,48.883221
"Société générale","Lucrative",0.903855,49.149281
"Société générale","Lucrative",1.209184,49.25678
"Société générale","Lucrative",1.418218,49.246597
"Société générale","Lucrative",1.169959,49.212478
