"Banque","Type","Longitude","Latitude","Adresse"
"credit_mutuel","cooperative",2.293248,48.696982,"17 A PLACE DE BRETTEN ,  91160 ,  LONGJUMEAU"
"credit_mutuel","cooperative",2.353928,48.748917,"20 RUE SAARINEN ,  94518 ,  RUNGIS"
"credit_mutuel","cooperative",2.406602,48.767234,"35 T RUE EMILE ZOLA ,  94600 ,  CHOISY LE ROI"
"credit_mutuel","cooperative",2.305094,48.752656,"13 AVENUE DE LA DIVISION LECLERC ,  92160 ,  ANTONY"
"credit_mutuel","cooperative",2.308318,48.762221,"125 AVENUE ARISTIDE BRIAND ,  92160 ,  ANTONY"
"credit_mutuel","cooperative",2.338177,48.778771,"36 RUE JEAN JAURES ,  94240 ,  L HAY LES ROSES"
"credit_mutuel","cooperative",2.316379,48.782141,"54 AVENUE DU GENERAL LECLERC ,  92340 ,  BOURG LA REINE"
"credit_mutuel","cooperative",2.455578,48.79821,"52 AVENUE MAL D LATTRE DE TASSIGNY ,  94000 ,  CRETEIL"
"credit_mutuel","cooperative",2.394403,48.791106,"1 AVENUE DE L ABBE ROGER DERRY ,  94400 ,  VITRY SUR SEINE"
"credit_mutuel","cooperative",2.333494,48.793799,"1 RUE MARX DORMOY ,  94230 ,  CACHAN"
"credit_mutuel","cooperative",2.299674,48.810705,"198 AVENUE DE PARIS ,  92320 ,  CHATILLON"
"credit_mutuel","cooperative",2.32961,48.810484,"25 AVENUE DU PDT SALVADOR ALLENDE ,  94110 ,  ARCUEIL"
"credit_mutuel","cooperative",2.367412,48.795577,"8 BOULEVARD PAUL VAILLANT COUTURIER ,  94800 ,  VILLEJUIF"
"credit_mutuel","cooperative",2.319226,48.817996,"44 AVENUE DE LA REPUBLIQUE ,  92120 ,  MONTROUGE"
"credit_mutuel","cooperative",2.306345,48.81964,"133 BOULEVARD GABRIEL PERI ,  92240 ,  MALAKOFF"
"credit_mutuel","cooperative",2.2862,48.909695,"1 AVENUE D ARGENTEUIL ,  92600 ,  ASNIERES SUR SEINE"
"credit_mutuel","cooperative",2.30376,48.902666,"74 RUE DE NEUILLY ,  92110 ,  CLICHY"
"credit_mutuel","cooperative",2.28878,48.893731,"75 RUE DU PRESIDENT WILSON ,  92300 ,  LEVALLOIS PERRET"
"credit_mutuel","cooperative",2.285193,48.887737,"7 PLACE MAL D LATTRE DE TASSIGNY ,  92300 ,  LEVALLOIS PERRET"
"credit_mutuel","cooperative",2.278104,48.881449,"27 RUE DE CHARTRES ,  92200 ,  NEUILLY SUR SEINE"
"credit_mutuel","cooperative",2.333161,48.910402,"18 AVENUE GABRIEL PERI ,  93400 ,  ST OUEN"
"credit_mutuel","cooperative",2.267453,48.831796,"32 RUE CAMILLE DESMOULINS ,  92130 ,  ISSY LES MOULINEAUX"
"credit_mutuel","cooperative",2.274584,48.824671,"56 RUE DU GENERAL LECLERC ,  92130 ,  ISSY LES MOULINEAUX"
"credit_mutuel","cooperative",2.293643,48.825213,"56 RUE JEAN JAURES ,  92170 ,  VANVES"
"credit_mutuel","cooperative",2.349624,48.815184,"55 RUE CHARLES FREROT ,  94250 ,  GENTILLY"
"credit_mutuel","cooperative",2.362647,48.809695,"93 AVENUE DE FONTAINEBLEAU ,  94270 ,  LE KREMLIN BICETRE"
"credit_mutuel","cooperative",2.358469,48.9111,"162 AVENUE DU PRESIDENT WILSON ,  93210 ,  ST DENIS"
"credit_mutuel","cooperative",2.405852,48.892012,"2 RUE E ET MARIE LOUISE CORNET ,  93500 ,  PANTIN"
"credit_mutuel","cooperative",2.350718,48.933127,"43 BOULEVARD MARCEL SEMBAT ,  93200 ,  ST DENIS"
"credit_mutuel","cooperative",2.453414,48.90903,"15 RUE MARGUERITE YOURCENAR ,  93022 ,  BOBIGNY"
"credit_mutuel","cooperative",2.48045,48.904326,"25 RUE AUGUSTE POLISSARD ,  93140 ,  BONDY"
"credit_mutuel","cooperative",2.511134,48.888386,"30 AVENUE OUTREBON ,  93250 ,  VILLEMOMBLE"
"credit_mutuel","cooperative",2.456487,48.892899,"60 RUE JEAN JAURES ,  93130 ,  NOISY LE SEC"
"credit_mutuel","cooperative",2.483598,48.873371,"20 RUE DU GENERAL GALLIENI ,  93110 ,  ROSNY SOUS BOIS"
"credit_mutuel","cooperative",2.418203,48.86693,"12 RUE SADI CARNOT ,  93170 ,  BAGNOLET"
"credit_mutuel","cooperative",2.437781,48.858956,"47 BOULEVARD ROUGET DE LISLE ,  93100 ,  MONTREUIL"
"credit_mutuel","cooperative",2.434671,48.848665,"68 RUE DE MONTREUIL ,  94300 ,  VINCENNES"
"credit_mutuel","cooperative",2.414732,48.821752,"1 RUE DE LA REPUBLIQUE ,  94220 ,  CHARENTON LE PONT"
"credit_mutuel","cooperative",2.417946,48.807516,"134 RUE PAUL VAILLANT COUTURIER ,  94140 ,  ALFORTVILLE"
"credit_mutuel","cooperative",2.461087,48.815207,"270 RUE DU MARECHAL LECLERC ,  94410 ,  ST MAURICE"
"credit_mutuel","cooperative",2.385045,48.813389,"140 AVENUE DANIELLE CASANOVA ,  94200 ,  IVRY SUR SEINE"
"credit_mutuel","cooperative",8.734802,41.919293,"PLACE DU GENERAL DE GAULLE ,  20000 ,  AJACCIO"
"credit_mutuel","cooperative",8.807904,41.958913,"PANCHETTA ,  20167 ,  SARROLA CARCOPINO"
"credit_mutuel","cooperative",9.275534,41.595792,"LES 4 CHEMINS ,  20137 ,  PORTO VECCHIO"
"credit_mutuel","cooperative",8.891019,42.609259,"ZONE ARTISANALE ,  20220 ,  CORBARA"
"credit_mutuel","cooperative",9.431313,42.654537,"ROUTE NATIONALE 193 ,  20600 ,  FURIANI"
"credit_mutuel","cooperative",9.449775,42.699805,"31 BOULEVARD PAOLI ,  20200 ,  BASTIA"
"Société_Générale","lucrative",5.352692,45.960745,"1 AVENUE DE VERDUN01500 AMBERIEU EN BUGEY"
"Société_Générale","lucrative",5.688976,45.760242,"30 BD DU MAIL01300 BELLEY"
"Société_Générale","lucrative",5.228049,46.206916,"15 PL BERNARD01000 BOURG-EN-BRESSE"
"Société_Générale","lucrative",6.13997,46.353359,"252 AV DE GENEVE01220 DIVONNE LES BAINS"
"Société_Générale","lucrative",6.108773,46.256174,"4 AV VOLTAIRE01210 FERNEY-VOLTAIRE"
"Société_Générale","lucrative",6.059007,46.332269,"39 PLACE DU JURA01170 GEX"
"Société_Générale","lucrative",4.75626,45.985459,"84 R LEON M FOURNET01480 JASSANS RIOTTIER"
"Société_Générale","lucrative",5.348672,45.90266,"53 RUE PASTEUR01150 LAGNIEU"
"Société_Générale","lucrative",5.191584,45.902873,"5 RUE DE LYON01800 MEXIMIEUX"
"Société_Générale","lucrative",5.657156,46.257332,"7 ET 9 RUE FRANCISCO FERRER01100 OYONNAX"
"Société_Générale","lucrative",6.02089,46.243471,"3 RUE DE GEX01630 SAINT-GENIS-POUILLY"
"Société_Générale","lucrative",5.827102,46.107772,"24 RUE LA REPUBLIQUE01200 BELLEGARDE-SUR-VALSERINE"
"Société_Générale","lucrative",3.455209,49.986678,"1 RUE DU CHATEAU02110 BOHAIN EN VERMANDOIS"
"Société_Générale","lucrative",5.352386,43.465592,"3 PL DU GAL DE GAULLE02310 CHARLY"
"Société_Générale","lucrative",3.402076,49.044533,"1 PL DES ETATS UNIS02400 CHATEAU-THIERRY"
"Société_Générale","lucrative",3.222444,49.612105,"24 RUE ARTHUR LACROIX02300 CHAUNY"
"Société_Générale","lucrative",3.626907,49.900723,"135 PL D'ARMES02120 GUISE"
"Société_Générale","lucrative",3.366891,49.661257,"35 RUE DE LA REPUBLIQUE02800 LA FERE"
"Société_Générale","lucrative",3.624766,49.56966,"7 BD DE LYON02000 LAON"
"Société_Générale","lucrative",3.292839,49.845879,"30 RUE ISLE02100 SAINT QUENTIN"
"Société_Générale","lucrative",3.328184,49.379103,"41 RUE SAINT-MARTIN02200 SOISSONS"
"Société_Générale","lucrative",3.328184,49.379103,"41 RUE SAINT MARTIN02200 SOISSONS"
"Société_Générale","lucrative",3.292839,49.845879,"30 RUE ISLE02100 SAINT-QUENTIN"
"Société_Générale","lucrative",3.904894,49.833227,"1 PL DU CENTENAIRE02140 VERVINS"
"Société_Générale","lucrative",3.090717,49.253574,"2 RUE ALEXANDRE DUMAS02600 VILLERS COTTERETS"
"Société_Générale","lucrative",3.454918,46.134376,"3 PL CENTENAIRE DE LA REPUBLI03300 CUSSET"
"Société_Générale","lucrative",3.19733,46.100613,"50 GRANDE RUE03800 GANNAT"
"Société_Générale","lucrative",2.601499,46.340985,"6B BD DE COURTAIS03100 MONTLUCON"
"Société_Générale","lucrative",4.931856,44.001379,"48 PL D'ALLIER03000 MOULINS"
"Société_Générale","lucrative",3.291107,46.309169,"1 AV PASTEUR03500 ST POURCAIN/SIO."
"Société_Générale","lucrative",3.428477,46.129624,"22 RUE PD WILSON03200 VICHY"
"Société_Générale","lucrative",3.421021,46.124991,"22 RUE DU PRESIDENT WILSON03200 VICHY"
"Société_Générale","lucrative",6.189919,44.07656,"RUE F DE LESSEPS04000 DIGNE LES BAINS"
"Société_Générale","lucrative",5.889802,43.930792,"ROUTE NATIONALE 9604700 LA BRILLANNE"
"Société_Générale","lucrative",5.794106,43.820024,"304 B AV DE LA LIBERATION04100 MANOSQUE"
"Société_Générale","lucrative",5.94272,44.19549,"15 AV PAUL ARENE04200 SISTERON"
"Société_Générale","lucrative",7.102988,43.592403,"324 RTE DE GRASSE06600 ANTIBES"
"Société_Générale","lucrative",7.120903,43.580284,"8 9 PL GAL DE GAULLE06600 ANTIBES"
"Société_Générale","lucrative",7.331168,43.706375,"1 BD MARECHAL JOFFRE06310 BEAULIEU-SUR-MER"
"Société_Générale","lucrative",7.160971,43.658304,"64-66 AV DE NICE06800 CAGNES-SUR-MER"
"Société_Générale","lucrative",7.01712,43.552275,"14 RUE D'ANTIBES06400 CANNES"
"Société_Générale","lucrative",7.01712,43.552275,"14 RUE D'ANTIBES06400 CANNES"
"Société_Générale","lucrative",2.919409,48.255941,"1 RUE DE LA VERRERIE06150 CANNES-LA-BOCCA"
"Société_Générale","lucrative",7.027996,43.548964,"61 BD DE LA CROISETTE06400 CANNES"
"Société_Générale","lucrative",7.19044,43.773015,"1 IMP DES BRUYERES06510 CARROS"
"Société_Générale","lucrative",7.016216,43.574501,"50 BD CARNOT06110 LE CANNET"
"Société_Générale","lucrative",7.190752,43.675181,"171 Avenue du 11 Novembre 06700 Saint-Laurent-du-Var"
"Société_Générale","lucrative",6.940313,43.644799,"6 BD EMMANUEL ROUQUIER06130 GRASSE"
"Société_Générale","lucrative",6.940313,43.644799,"6 BD EMMANUEL ROUQUIER06130 GRASSE"
"Société_Générale","lucrative",0.198297,48.022486,"140 BD WILSON06160 JUAN-LES-PINS"
"Société_Générale","lucrative",7.099924,43.686921,"64 B RUE G CLEMENCEAU06480 LA COLLE SUR LOUP"
"Société_Générale","lucrative",7.016375,43.574102,"12 RUE DES MURIERS06110 LE CANNET"
"Société_Générale","lucrative",7.000404,43.572479,"69 AV FRANKLIN ROOSEVELT06110 LE CANNET"
"Société_Générale","lucrative",6.940229,43.545554,"809 BD DES ECUREUILS06210 MANDELIEU"
"Société_Générale","lucrative",7.497889,43.773888,"6 AV BOYER06500 MENTON"
"Société_Générale","lucrative",7.511776,43.78251,"27 PORTE DE FRANCE06500 MENTON"
"Société_Générale","lucrative",6.966573,43.614089,"RTE NATIONALE06370 MOUANS-SARTOUX"
"Société_Générale","lucrative",6.986308,43.597841,"52 AV DE TOURNAMY06250 MOUGINS"
"Société_Générale","lucrative",7.216494,43.667161,"455 PROM. DES ANGLAIS06200 NICE"
"Société_Générale","lucrative",7.216494,43.667161,"455 PROM DES ANGLAIS06200 NICE"
"Société_Générale","lucrative",7.271738,43.714848,"39T BD DE CIMIEZ06000 NICE"
"Société_Générale","lucrative",7.216494,43.667161,"455 PROMENADE DES ANGLAIS06200 NICE"
"Société_Générale","lucrative",7.269161,43.69903,"8 AV JEAN MEDECIN06000 NICE"
"Société_Générale","lucrative",7.256732,43.720176,"30 BD GORBELLA06100 NICE"
"Société_Générale","lucrative",7.251632,43.695784,"21 BD FRANCOIS GROSSO06000 NICE"
"Société_Générale","lucrative",7.269161,43.69903,"8 AV JEAN MEDECIN06000 NICE"
"Société_Générale","lucrative",7.28516,43.698694,"2 PL ILE DE BEAUTE06300 NICE"
"Société_Générale","lucrative",7.253473,43.695474,"15B RUE LEPANTE06000 NICE"
"Société_Générale","lucrative",7.26245,43.71009,"4 PL GAL DE GAULLE06000 NICE"
"Société_Générale","lucrative",7.242441,43.690498,"28 AV DE LA CALIFORNIE06200 NICE"
"Société_Générale","lucrative",7.259533,43.699648,"22 RUE VERDI06000 NICE"
"Société_Générale","lucrative",7.281348,43.702809,"33 AV DE LA REPUBLIQUE06300 NICE"
"Société_Générale","lucrative",7.292907,43.709151,"6 BD SAINT-ROCH06300 NICE"
"Société_Générale","lucrative",7.249973,43.725545,"22 AV SAINT-SYLVESTRE06100 NICE"
"Société_Générale","lucrative",7.220653,43.678022,"40 AV STE-MARGUERITE06200 NICE"
"Société_Générale","lucrative",6.87716,43.641783,"2 RUE LEBON06530 PEYMEINADE"
"Société_Générale","lucrative",7.190752,43.675181,"171 Avenue du 11 Novembre 06700 Saint-Laurent-du-Var"
"Société_Générale","lucrative",7.192208,43.821715,"2 PL ALEXIS MAIFFREDI06670 ST MARTIN DU VAR"
"Société_Générale","lucrative",7.28783,43.741495,"109 QU DE LA BANQUIERE06730 SAINT ANDRE DE LA ROCHE"
"Société_Générale","lucrative",7.189001,43.675096,"396 AV DU GAL LECLERC06700 ST LAURENT DU VAR"
"Société_Générale","lucrative",7.039893,43.621817,"PL BERMOND06560 VALBONNE"
"Société_Générale","lucrative",-0.3492,49.214235,"PL BERMOND06560 VALBONNE SOPHIA-ANTIPOLIS"
"Société_Générale","lucrative",7.00737,43.640653,"6 AV SAINT ROCH06560 VALBONNE"
"Société_Générale","lucrative",7.073912,43.567404,"28 AVENUE DE LA GARE06220 VALLAURIS"
"Société_Générale","lucrative",7.110279,43.722852,"10 AV DE LA RESISTANCE06140 VENCE"
"Société_Générale","lucrative",7.141285,43.641727,"2 AVENUE DE LA MER06270 VILLENEUVE-LOUBET"
"Société_Générale","lucrative",4.672507,45.240411,"5 PL DES CORDELIERS07100 ANNONAY"
"Société_Générale","lucrative",4.388475,44.619322,"3 PL DU GAL DE GAULLE07200 AUBENAS"
"Société_Générale","lucrative",4.880354,44.933214,"29 PL JEAN JAURES07500 GUILHERAND-GRANGES"
"Société_Générale","lucrative",4.342231,44.45253,"68 RUE NATIONALE07120 RUOMS"
"Société_Générale","lucrative",4.833898,45.067614,"4 RUE BOISSY D ANGLAS07300 TOURNON-S-RHONE"
"Société_Générale","lucrative",4.722369,49.769889,"32 AV JEAN JAURES08000 CHARLEVILLE MEZIERES"
"Société_Générale","lucrative",4.826574,50.136129,"1 PL DU 148 EME RGT D'INFANTE08600 GIVET"
"Société_Générale","lucrative",4.365832,49.509092,"24 PL DE LA REPUBLIQUE08300 RETHEL"
"Société_Générale","lucrative",4.944531,49.700885,"20 AV MARECHAL LECLERC08200 SEDAN"
"Société_Générale","lucrative",4.701743,49.397697,"5 RUE CHANZY08400 VOUZIERS"
"Société_Générale","lucrative",1.839619,42.720666,"PROMENADE PAUL SALETTE09110 AX LES THERMES"
"Société_Générale","lucrative",1.329723,47.582847,"17 RUE TH.DELCASSE09000 FOIX"
"Société_Générale","lucrative",1.329723,47.582847,"17 R TH DELCASSE09000 FOIX"
"Société_Générale","lucrative",1.849492,42.933869,"10 AV DU 11 NOVEMBRE09300 LAVELANET"
"Société_Générale","lucrative",1.620217,43.104396,"5 RTE DE FOIX09100 PAMIERS"
"Société_Générale","lucrative",1.144685,42.983859,"7 RUE JULES DESBIAUX09200 SAINT GIRONS"
"Société_Générale","lucrative",1.604673,42.845291,"22 RUE DE LA REPUBLIQUE09400 TARASCON SUR ARIEGE"
"Société_Générale","lucrative",4.048949,48.312683,"20 RUE ROGER SALENGRO10600 CHAPELLE ST-LUC"
"Société_Générale","lucrative",3.725963,48.516128,"77 RUE DE LA BOULE D'OR10100 ROMILLY-S-SEINE"
"Société_Générale","lucrative",4.053337,48.293867,"98 AV GALLIENI10300 STE-SAVINE"
"Société_Générale","lucrative",4.075341,48.297092,"11 PL DU MARECHAL FOCH10000 TROYES"
"Société_Générale","lucrative",4.075341,48.297092,"11 PL MARECHAL FOCH10000 TROYES"
"Société_Générale","lucrative",4.072907,48.293271,"70 AV P. BROSSOLETTE10000 TROYES"
"Société_Générale","lucrative",2.341508,43.210917,"46 AV DR HENRI GOUT11000 CARCASSONNE"
"Société_Générale","lucrative",1.945169,43.315203,"27 CRS REPUBLIQUE11400 CASTELNAUDARY"
"Société_Générale","lucrative",2.757181,43.200822,"28 CRS REPUBLIQUE11200 LEZIGNAN-CORBIERES"
"Société_Générale","lucrative",2.217053,43.05458,"16 RUE JEAN JAURES11300 LIMOUX"
"Société_Générale","lucrative",3.169911,43.164511,"3 5 CRS REPUBLIQUE11100 NARBONNE"
"Société_Générale","lucrative",2.982762,43.163207,"ROUTE DE PERPIGNAN11100 NARBONNE"
"Société_Générale","lucrative",3.169911,43.164511,"3/5 CRS DE LA REPUBLIQUE11100 NARBONNE"
"Société_Générale","lucrative",2.571306,44.346783,"2-4 PL GAL DE GAULLE12000 RODEZ"
"Société_Générale","lucrative",3.07835,44.095751,"37 BD LA REPUBLIQUE12100 MILLAU"
"Société_Générale","lucrative",3.077408,44.097493,"37 BD DE LA REPUBLIQUE12100 MILLAU"
"Société_Générale","lucrative",2.590227,44.369044,"62 RTE D'ESPALION12850 ONET LE CHATEAU"
"Société_Générale","lucrative",2.571306,44.346783,"2-4 PL GAL DE GAULLE12000 RODEZ"
"Société_Générale","lucrative",2.88945,43.957121,"11 BD EMILE BOREL12400 ST-AFFRIQUE"
"Société_Générale","lucrative",2.034834,44.350006,"6 R STE EMILIE DE RODAT12200 VILLEFRANCHE DE ROUERGUE"
"Société_Générale","lucrative",7.710818,48.730064,"22 RUE JACQUES KABLE67170 BRUMATH"
"Société_Générale","lucrative",7.66192,48.422666,"5 RUE MERCIERE67150 ERSTEIN"
"Société_Générale","lucrative",7.791182,48.815235,"97 GRAND'RUE67500 HAGUENAU"
"Société_Générale","lucrative",7.710424,48.528569,"150 RTE DE LYON67400 ILLKIRCH GRAFFENSTADEN"
"Société_Générale","lucrative",7.491768,48.541849,"38 PL DE L'HOTEL DE VILLE67120 MOLSHEIM"
"Société_Générale","lucrative",7.484617,48.462256,"37 RUE DU GENERAL GOURAUD67210 OBERNAI"
"Société_Générale","lucrative",7.711077,48.550446,"70 RUE DU GEN LECLERC67540 OSTWALD"
"Société_Générale","lucrative",7.086337,48.939128,"1 PL DE LA REPUBLIQUE67260 SARRE-UNION"
"Société_Générale","lucrative",7.361914,48.742023,"2 PL DU GENERAL DE GAULLE67700 SAVERNE"
"Société_Générale","lucrative",7.749793,48.607476,"134 RTE DE BISCHWILLER67300 SCHILTIGHEIM"
"Société_Générale","lucrative",7.448425,48.258563,"10 AV DE LA LIBERTE67600 SELESTAT"
"Société_Générale","lucrative",7.715516,48.597746,"255 RTE DE MITTELHAUSBERGEN67200 STRASBOURG"
"Société_Générale","lucrative",7.772555,48.585137,"34 BD D'ANVERS67000 STRASBOURG"
"Société_Générale","lucrative",7.782557,48.602058,"93 RUE BOECKLIN67000 STRASBOURG"
"Société_Générale","lucrative",7.75502,48.575429,"1 QU DU GENERAL KOENIG67000 STRASBOURG"
"Société_Générale","lucrative",7.715516,48.597746,"255 RTE DE MITTELHAUSBERGEN67200 STRASBOURG"
"Société_Générale","lucrative",7.749659,48.583774,"4 RUE DU DOME67000 STRASBOURG"
"Société_Générale","lucrative",7.715516,48.597746,"255 RTE DE MITTELHAUSBERGEN67200 STRASBOURG"
"Société_Générale","lucrative",7.715516,48.597746,"255 RTE DE MITTELHAUSBERGEN67200 STRASBOURG"
"Société_Générale","lucrative",7.769069,48.577738,"28 AV GAL DE GAULLE67000 STRASBOURG"
"Société_Générale","lucrative",7.774045,48.594748,"AV DE L'EUROPE67000 STRASBOURG"
"Société_Générale","lucrative",7.775809,48.595226,"1 QUAI JACOUTOT67000 STRASBOURG"
"Société_Générale","lucrative",7.748774,48.58145,"1 PL GUTENBERG67000 STRASBOURG"
"Société_Générale","lucrative",7.715516,48.597746,"255 RTE DE MITTELHAUSBERGEN67200 STRASBOURG"
"Société_Générale","lucrative",7.714563,48.579281,"65 RTE DES ROMAINS67200 STRASBOURG"
"Société_Générale","lucrative",7.744777,48.553434,"267 AV DE COLMAR67100 STRASBOURG"
"Société_Générale","lucrative",7.763053,48.585896,"8 PL SEBASTIEN BRANT67000 STRASBOURG"
"Société_Générale","lucrative",7.944871,49.03676,"1 RUE NATIONALE67160 WISSEMBOURG"
"Société_Générale","lucrative",5.455415,43.530708,"26 CRS SEXTIUS13100 AIX-EN-PROVENCE"
"Société_Générale","lucrative",5.418753,43.485359,"27 SQ ABBE BLAISE13080 LUYNES"
"Société_Générale","lucrative",5.446072,43.53332,"10 AV PASTEUR13100 AIX-EN-PROVENCE"
"Société_Générale","lucrative",5.422766,43.581251,"15 PL WALDECK-ROUSSEAU13540 PUYRICARD"
"Société_Générale","lucrative",5.437265,43.512421,"1 RUE MAHATMA GANDHI13090 AIX-EN-PROVENCE"
"Société_Générale","lucrative",5.437265,43.512421,"1 RUE MAHATMA GANDHI13090 AIX-EN-PROVENCE"
"Société_Générale","lucrative",5.437265,43.512421,"1 RUE MAHATMA GANDHI13090 AIX-EN-PROVENCE"
"Société_Générale","lucrative",5.455415,43.530708,"16 CRS MIRABEAU13100 AIX-EN-PROVENCE"
"Société_Générale","lucrative",5.409067,43.53503,"645 RTE DE BERRE13090 AIX-EN-PROVENCE"
"Société_Générale","lucrative",5.40478,43.507925,"RUE GUILLAUME DU VAIR13090 AIX LES MILLES"
"Société_Générale","lucrative",5.372629,43.491145,"565 AV MARCELIN BERTHELOT13290 AIX EN PROVENCE"
"Société_Générale","lucrative",5.437265,43.512421,"1 RUE MAHATMA GANDHI13090 AIX-EN-PROVENCE"
"Société_Générale","lucrative",5.455415,43.530708,"67 CRS GAMBETTA13100 AIX-EN-PROVENCE"
"Société_Générale","lucrative",4.626307,43.676403,"31 RUE DE LA REPUBLIQUE13200 ARLES"
"Société_Générale","lucrative",4.626307,43.676403,"31 RUE DE LA REPUBLIQUE13200 ARLES"
"Société_Générale","lucrative",4.637264,43.690077,"75 BIS AV DE STALINGRAD13200 ARLES"
"Société_Générale","lucrative",5.567297,43.29444,"12 PROM DU JEUNE ANACHARSIS13400 AUBAGNE"
"Société_Générale","lucrative",5.593792,43.291147,"1085 AV DES PALUDS13400 AUBAGNE"
"Société_Générale","lucrative",5.167885,43.476937,"12 AV DE LA LIBERATION13130 BERRE-L'ETANG"
"Société_Générale","lucrative",5.400097,43.452169,"1596 AV DE LA CROIX D'OR13320 BOUC BEL AIR"
"Société_Générale","lucrative",5.553977,43.250079,"AV DE CASSIS13470 CARNOUX EN PROVENCE"
"Société_Générale","lucrative",5.147628,43.328463,"12 AV DRAIO DE LA MAR13620 CARRY LE ROUET"
"Société_Générale","lucrative",4.851407,43.883956,"AV DU GAL DE GAULLE13160 CHATEAURENARD"
"Société_Générale","lucrative",4.944642,43.43596,"1 AV CAMILLE PELLETAN13270 FOS-SUR-MER"
"Société_Générale","lucrative",5.223888,43.387344,"IMP DES TEMPLIERS13180 GIGNAC-LA-NERTHE"
"Société_Générale","lucrative",4.964236,43.522607,"CHE DU BORD DE CRAU13800 ISTRES"
"Société_Générale","lucrative",5.389887,49.161287,"RPT DE LATTRE DE TASSIGNY13600 LA CIOTAT"
"Société_Générale","lucrative",5.59814,43.389629,"QUA SOUQUE NEGRE13112 LA DESTROUSSE"
"Société_Générale","lucrative",5.201485,43.546119,"39 TRA HERMES13580 LA FARE LES OLIVIERS"
"Société_Générale","lucrative",5.271921,43.643663,"3 RTE D'AIX-EN-PROVENCE13410 LAMBESC"
"Société_Générale","lucrative",5.250618,43.401267,"13 CRS MIRABEAU13700 MARIGNANE"
"Société_Générale","lucrative",5.380272,43.297159,"62 LA CANEBIERE13001 MARSEILLE"
"Société_Générale","lucrative",5.397636,43.289793,"159 BD BAILLE13005 MARSEILLE"
"Société_Générale","lucrative",5.393055,43.247423,"141 AV DE HAMBOURG13008 MARSEILLE"
"Société_Générale","lucrative",5.376433,43.296112,"15 LA CANEBIERE13001 MARSEILLE"
"Société_Générale","lucrative",5.382311,43.266447,"467 AV DU PRADO13008 MARSEILLE"
"Société_Générale","lucrative",5.383138,43.286077,"10 PL CASTELLANE13006 MARSEILLE"
"Société_Générale","lucrative",5.403926,43.297884,"129 BD F. DUPARC13004 MARSEILLE"
"Société_Générale","lucrative",5.360868,43.289039,"60 AV DE LA CORSE13007 MARSEILLE"
"Société_Générale","lucrative",5.380796,43.278758,"67 BD PERIER13008 MARSEILLE"
"Société_Générale","lucrative",5.382311,43.266447,"467 AV DU PRADO13008 MARSEILLE"
"Société_Générale","lucrative",-0.980841,45.943401,"15-17 LA CANEBIERE13001 MARSEILLE"
"Société_Générale","lucrative",5.368151,43.307861,"7 BD DE DUNKERQUE13002 MARSEILLE"
"Société_Générale","lucrative",5.477655,43.299558,"AV DES PEINTRES ROUX13011 MARSEILLE"
"Société_Générale","lucrative",5.40383,43.246101,"109 RUE EMILE ZOLA13009 MARSEILLE"
"Société_Générale","lucrative",5.407316,43.303462,"2 CRS PIERRE PUGET13006 MARSEILLE"
"Société_Générale","lucrative",5.390681,43.271805,"305 AV DU PRADO13008 MARSEILLE"
"Société_Générale","lucrative",5.41775,43.303902,"101 RUE MONTAIGNE13012 MARSEILLE"
"Société_Générale","lucrative",5.436895,43.308503,"147 AV 24 AVRIL 191513012 MARSEILLE"
"Société_Générale","lucrative",5.432252,43.283054,"85 BD DE SAINT-LOUP13010 MARSEILLE"
"Société_Générale","lucrative",5.419817,43.34089,"111 CHE DE CH GOMBERT13013 MARSEILLE"
"Société_Générale","lucrative",5.394077,43.260429,"325 AV DE MAZARGUES13008 MARSEILLE"
"Société_Générale","lucrative",5.397787,43.299511,"9 PL SEBASTOPOL13004 MARSEILLE"
"Société_Générale","lucrative",5.403485,43.268717,"36 BD STE MARGUERITE13009 MARSEILLE"
"Société_Générale","lucrative",5.057532,43.402242,"56 QU GENERAL LECLERC13500 MARTIGUES"
"Société_Générale","lucrative",5.00137,43.58246,"32 AV CH. DE GAULLE13140 MIRAMAS"
"Société_Générale","lucrative",5.137614,43.633638,"RTE DEPARTEMENTAL 57213330 PELISSANNE"
"Société_Générale","lucrative",5.646672,43.446076,"RTE DE TRETS RD613790 PEYNIER"
"Société_Générale","lucrative",5.313361,43.390827,"CTRE CIAL BARNEOUD13170 LES PENNES-MIRABEAU"
"Société_Générale","lucrative",5.455496,43.343087,"LE MAIL CHARLES DE GAULL13380 PLAN DE CUQUES"
"Société_Générale","lucrative",4.802522,43.389003,"32 AV DU PORT13230 PORT ST LOUIS R."
"Société_Générale","lucrative",4.83145,43.787462,"14 BD VICTOR HUGO13210 ST REMY DE PROVENCE"
"Société_Générale","lucrative",5.094868,43.640579,"14 BD DE LA REPUBLIQUE13300 SALON PROVENCE"
"Société_Générale","lucrative",5.077797,43.633339,"645 AV DU 22 AOUT 194413300 SALON DE PROVENCE"
"Société_Générale","lucrative",4.809716,43.638208,"16 AVENUE DE LA REPUBLIQUE13310 ST MARTIN DE CRAU"
"Société_Générale","lucrative",4.6569,43.803417,"21 CRS ARISTIDE BRIAND13150 TARASCON"
"Société_Générale","lucrative",5.478534,43.590363,"AV DE LA GRANDE BEGUDE13770 VENELLES"
