"Banque","Type","Adresse","Longitude","Latitude"
"Crédit Mutuel","Coopérative","2 RUE DE CHAAGE ,  77100 ,  MEAUX",2.87907,48.962287
"Crédit Mutuel","Coopérative","5 RUE JEAN PIERROT ,  51200 ,  EPERNAY",3.955003,49.042934
"Crédit Mutuel","Coopérative","64 RUE NATIONALE ,  60800 ,  CREPY EN VALOIS",2.887926,49.236582
"Crédit Mutuel","Coopérative","6 RUE HENRI MOISSAN ,  51430 ,  BEZANNES",3.996377,49.217873
"Crédit Mutuel","Coopérative","58 PLACE DE L EGLISE ,  60330 ,  LE PLESSIS BELLEVILLE",2.756328,49.094972
"Crédit Mutuel","Coopérative","36 RUE DE MAGNY ,  77700 ,  BAILLY ROMAINVILLIERS",2.819827,48.84962
"Crédit Mutuel","Coopérative","2 T RUE DES ANEMONES ,  51430 ,  TINQUEUX",3.992308,49.249955
"Crédit Mutuel","Coopérative","14 COURS DU DANUBE ,  77700 ,  SERRIS",2.778259,48.856748
"Crédit Mutuel","Coopérative","14 RUE EDOUARD MIGNOT ,  51064 ,  REIMS",4.021412,49.259857
"Crédit Mutuel","Coopérative","21 RUE CONDORCET ,  51100 ,  REIMS",4.028017,49.254167
"Crédit Mutuel","Coopérative","23 ESPLANADE FLECHAMBAULT ,  51100 ,  REIMS",4.038786,49.242272
"Crédit Mutuel","Coopérative","79 AVENUE DE LAON ,  51100 ,  REIMS",4.025614,49.265934
"Crédit Mutuel","Coopérative","10 PLACE DE L HOTEL DE VILLE ,  02300 ,  CHAUNY",3.218588,49.61555
"Crédit Mutuel","Coopérative","25 PLACE BERTRAND LABARRE ,  60400 ,  NOYON",2.999928,49.580726
"Crédit Mutuel","Coopérative","1 RUE NOTRE DAME ,  80400 ,  HAM",3.071951,49.748521
"Crédit Mutuel","Coopérative","2 RUE ANATOLE DE LA FORGE ,  02100 ,  ST QUENTIN",3.290043,49.844403
"Crédit Mutuel","Coopérative","28 RUE D ISLE ,  02100 ,  ST QUENTIN",3.29064,49.844757
"Crédit Mutuel","Coopérative","3 PLACE CROMMELIN ,  02100 ,  ST QUENTIN",3.286633,49.852721
"Crédit Mutuel","Coopérative","5 PLACE VICTOR HUGO ,  02000 ,  LAON",3.63347,49.57053
"Crédit Mutuel","Coopérative","18 RUE D AMIENS ,  80700 ,  ROYE",2.787882,49.698722
